156;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;18;3.995,13;0,00
157;AGENTE ADMINISTRATIVO II; ;27;3.998,25;0,00
158;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;18;4.005,72;0,00
159;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;17;4.015,13;0,00
160;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;18;4.044,28;0,00
161;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;16;4.072,92;0,00
162;AGENTE ADMINISTRATIVO II; ;21;4.099,63;0,00
163;AGENTE ADMINISTRATIVO II; ;21;4.102,51;0,00
164;AGENTE ADMINISTRATIVO II; ;21;4.109,39;0,00
165;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;17;4.125,37;0,00
166;AGENTE ADMINISTRATIVO II; ;37;4.140,07;0,00
167;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;18;4.174,88;0,00
168;AGENTE ADMINISTRATIVO II; ;23;4.185,02;2.773,34
169;AGENTE ADMINISTRATIVO II; ;24;4.191,94;0,00
170;AGENTE ADMINISTRATIVO II; ;18;4.213,69;0,00
171;AGENTE ADMINISTRATIVO II; ;21;4.252,18;0,00
172;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;17;4.255,70;0,00
173;AGENTE ADMINISTRATIVO II; ;26;4.282,37;0,00
174;AGENTE ADMINISTRATIVO II; ;26;4.286,73;0,00
175;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;18;4.289,85;0,00
176;AGENTE ADMINISTRATIVO II; ;16;4.301,75;0,00
177;AGENTE ADMINISTRATIVO II;MONITOR;17;4.333,75;0,00
178;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;21;4.387,71;0,00
179;AGENTE ADMINISTRATIVO II; ;18;4.445,82;0,00
180;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;23;4.450,33;0,00
181;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;17;4.470,98;0,00
182;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;18;4.494,39;0,00
183;AGENTE ADMINISTRATIVO II; ;22;4.527,39;0,00
184;AGENTE ADMINISTRATIVO II; ;21;4.536,12;0,00
185;AGENTE ADMINISTRATIVO II; ;20;4.545,20;0,00
186;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;26;4.565,95;0,00
187;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;19;4.571,23;0,00
188;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;25;4.580,62;0,00
189;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;19;4.581,23;0,00
190;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;26;4.592,42;0,00
191;AGENTE ADMINISTRATIVO II; ;22;4.592,44;0,00
192;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;21;4.638,28;0,00
193;AGENTE ADMINISTRATIVO II;MONITOR;25;4.648,19;0,00
194;AGENTE ADMINISTRATIVO II; ;18;4.676,50;0,00
195;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;20;4.703,98;0,00
196;AGENTE ADMINISTRATIVO II;MONITOR;25;4.718,67;0,00
197;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;30;4.720,48;0,00
198;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;18;4.726,55;0,00
199;AGENTE ADMINISTRATIVO II; ;38;4.750,20;0,00
200;AGENTE ADMINISTRATIVO II;MONITOR;25;4.761,28;0,00
201;AGENTE ADMINISTRATIVO II;MONITOR;23;4.764,31;0,00
202;AGENTE ADMINISTRATIVO II;AGENTE DE DEFESA CIVIL;19;4.786,40;0,00
203;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;26;4.786,70;0,00
204;AGENTE ADMINISTRATIVO II;SUPERVISOR 19A;18;4.791,69;0,00
205;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;32;4.867,48;0,00
206;AGENTE ADMINISTRATIVO II;SUPERVISOR 19A;18;4.983,18;0,00
207;AGENTE ADMINISTRATIVO II;MONITOR;30;5.033,35;0,00
208;AGENTE ADMINISTRATIVO II; ;29;5.040,11;0,00
209;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;21;5.042,46;0,00
210;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;24;5.047,22;0,00
211;AGENTE ADMINISTRATIVO II;PREGOEIRO;19;5.077,23;62,22
212;AGENTE ADMINISTRATIVO II;SUPERVISOR 19A;18;5.119,49;0,00
213;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;22;5.123,48;0,00
214;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;26;5.126,58;0,00
215;AGENTE ADMINISTRATIVO II;MONITOR;22;5.201,60;0,00
216;AGENTE ADMINISTRATIVO II; ;18;5.212,77;0,00
217;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;26;5.247,89;0,00
218;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;24;5.253,85;0,00
219;AGENTE ADMINISTRATIVO II; ;32;5.286,38;0,00
220;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;29;5.292,78;0,00
221;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;29;5.319,65;0,00
222;AGENTE ADMINISTRATIVO II;MONITOR;38;5.355,15;0,00
223;AGENTE ADMINISTRATIVO II; ;30;5.429,54;0,00
224;AGENTE ADMINISTRATIVO II;SUPERVISOR 19A;21;5.475,13;0,00
225;AGENTE ADMINISTRATIVO II; ;23;5.512,76;0,00
226;AGENTE ADMINISTRATIVO II;MONITOR;21;5.531,79;35,28
227;AGENTE ADMINISTRATIVO II; ;29;5.615,47;0,00
228;AGENTE ADMINISTRATIVO II;SUPERVISOR 19A;21;5.640,83;0,00
229;AGENTE ADMINISTRATIVO II; ;18;5.654,88;0,00
230;AGENTE ADMINISTRATIVO II; ;25;5.688,84;0,00
231;AGENTE ADMINISTRATIVO II;MONITOR;31;5.727,34;0,00
232;AGENTE ADMINISTRATIVO II;SUPERVISOR 19A;21;5.735,70;0,00
233;AGENTE ADMINISTRATIVO II;MONITOR;24;5.756,19;0,00
234;AGENTE ADMINISTRATIVO II; ;22;6.160,31;0,00
235;AGENTE ADMINISTRATIVO II; ;28;6.485,12;0,00
236;AGENTE ADMINISTRATIVO II;MONITOR;22;6.505,10;0,00
237;AGENTE ADMINISTRATIVO II; ;18;6.747,50;0,00
238;AGENTE ADMINISTRATIVO II;SUPERVISOR ;21;6.889,12;0,00
239;AGENTE ADMINISTRATIVO II;AGENTE DE DEFESA CIVIL;33;6.980,55;73,38
240;AGENTE ADMINISTRATIVO II; ;27;7.058,03;0,00
241;AGENTE ADMINISTRATIVO II;SUPERVISOR 19A;19;7.515,27;0,00
242;AGENTE ADMINISTRATIVO II;ASSESSOR TÉCNICO DE CONTABILIDADE E TESOURARIA;23;8.362,71;0,00
243;AGENTE ADMINISTRATIVO II;ASSESSOR DE BENEFÍCIOS E FOLHA DE PAGAMENTO;21;11.619,09;0,00
244;AGENTE ADMINISTRATIVO III; ;17;315,05;0,00
245;AGENTE ADMINISTRATIVO III; ;39;1.097,04;458,12
246;AGENTE ADMINISTRATIVO III; ;18;1.834,39;0,00
247;AGENTE ADMINISTRATIVO III; ;17;1.921,01;0,00
248;AGENTE ADMINISTRATIVO III; ;16;2.014,70;0,00
249;AGENTE ADMINISTRATIVO III; ;35;2.039,82;0,00
250;AGENTE ADMINISTRATIVO III; ;19;2.080,03;0,00
251;AGENTE ADMINISTRATIVO III;MONITOR;16;2.267,21;0,00
252;AGENTE ADMINISTRATIVO III; ;21;2.314,20;0,00
253;AGENTE ADMINISTRATIVO III; ;17;2.336,35;0,00
254;AGENTE ADMINISTRATIVO III; ;21;2.367,65;0,00
255;AGENTE ADMINISTRATIVO III; ;21;2.425,72;0,00
256;AGENTE ADMINISTRATIVO III; ;23;2.450,69;0,00
257;AGENTE ADMINISTRATIVO III; ;21;2.451,63;0,00
258;AGENTE ADMINISTRATIVO III; ;18;2.457,88;0,00
259;AGENTE ADMINISTRATIVO III; ;25;2.493,55;0,00
260;AGENTE ADMINISTRATIVO III; ;23;2.515,98;0,00
261;AGENTE ADMINISTRATIVO III;MONITOR;19;2.554,69;6,76
262;AGENTE ADMINISTRATIVO III; ;24;2.686,27;0,00
263;AGENTE ADMINISTRATIVO III; ;24;2.704,79;0,00
264;AGENTE ADMINISTRATIVO III; ;23;2.709,35;0,00
265;AGENTE ADMINISTRATIVO III; ;24;2.738,38;0,00
266;AGENTE ADMINISTRATIVO III; ;24;2.746,99;0,00
267;AGENTE ADMINISTRATIVO III; ;26;2.769,46;0,00
268;AGENTE ADMINISTRATIVO III; ;19;2.813,08;0,00
269;AGENTE ADMINISTRATIVO III; ;18;2.873,83;0,00
270;AGENTE ADMINISTRATIVO III; ;27;2.884,95;0,00
271;AGENTE ADMINISTRATIVO III; ;25;2.888,18;0,00
272;AGENTE ADMINISTRATIVO III; ;23;2.906,49;0,00
273;AGENTE ADMINISTRATIVO III; ;21;2.934,77;0,00
274;AGENTE ADMINISTRATIVO III; ;27;2.935,51;972,35
275;AGENTE ADMINISTRATIVO III; ;18;2.941,11;0,00
276;AGENTE ADMINISTRATIVO III; ;26;3.012,60;0,00
277;AGENTE ADMINISTRATIVO III; ;26;3.016,98;0,00
278;AGENTE ADMINISTRATIVO III; ;26;3.017,73;0,00
279;AGENTE ADMINISTRATIVO III; ;26;3.024,22;0,00
280;AGENTE ADMINISTRATIVO III; ;26;3.027,73;0,00
281;AGENTE ADMINISTRATIVO III; ;26;3.032,73;0,00
282;AGENTE ADMINISTRATIVO III; ;27;3.047,08;0,00
283;AGENTE ADMINISTRATIVO III; ;27;3.054,96;15,86
284;AGENTE ADMINISTRATIVO III; ;26;3.113,12;0,00
285;AGENTE ADMINISTRATIVO III; ;26;3.117,16;0,00
286;AGENTE ADMINISTRATIVO III;MEMBRO DE COMISSÃO DE LICITAÇÃO;21;3.168,87;0,00
287;AGENTE ADMINISTRATIVO III;MONITOR;23;3.200,53;0,00
288;AGENTE ADMINISTRATIVO III;MONITOR;22;3.208,84;0,00
289;AGENTE ADMINISTRATIVO III;MONITOR;22;3.235,57;0,00
290;AGENTE ADMINISTRATIVO III; ;25;3.283,37;0,00
291;AGENTE ADMINISTRATIVO III; ;27;3.310,19;0,00
292;AGENTE ADMINISTRATIVO III;MONITOR;22;3.315,41;0,00
293;AGENTE ADMINISTRATIVO III; ;25;3.360,77;0,00
294;AGENTE ADMINISTRATIVO III; ;28;3.382,04;0,00
295;AGENTE ADMINISTRATIVO III; ;29;3.387,29;370,40
296;AGENTE ADMINISTRATIVO III; ;29;3.387,53;0,00
297;AGENTE ADMINISTRATIVO III; ;26;3.423,98;0,00
298;AGENTE ADMINISTRATIVO III; ;20;3.441,49;0,00
299;AGENTE ADMINISTRATIVO III; ;32;3.485,61;0,00
300;AGENTE ADMINISTRATIVO III; ;28;3.488,68;0,00
301;AGENTE ADMINISTRATIVO III; ;31;3.557,06;0,00
302;AGENTE ADMINISTRATIVO III;MONITOR;26;3.560,08;0,00
303;AGENTE ADMINISTRATIVO III; ;28;3.593,41;0,00
304;AGENTE ADMINISTRATIVO III; ;27;3.612,04;344,38
305;AGENTE ADMINISTRATIVO III;MONITOR;16;3.672,77;0,00
306;AGENTE ADMINISTRATIVO III; ;18;3.685,20;0,00
307;AGENTE ADMINISTRATIVO III; ;18;3.687,91;0,00
308;AGENTE ADMINISTRATIVO III; ;32;3.700,10;0,00
309;AGENTE ADMINISTRATIVO III; ;18;3.775,78;0,00
310;AGENTE ADMINISTRATIVO III; ;16;3.775,98;0,00
311;AGENTE ADMINISTRATIVO III; ;16;3.813,82;0,00
312;AGENTE ADMINISTRATIVO III; ;33;3.815,15;0,00
313;AGENTE ADMINISTRATIVO III; ;28;3.859,98;0,00
314;AGENTE ADMINISTRATIVO III;MONITOR;29;3.883,53;0,00
315;AGENTE ADMINISTRATIVO III;SUPERVISOR 19C;17;3.926,83;0,00
316;AGENTE ADMINISTRATIVO III;MONITOR;27;3.986,83;0,00
317;AGENTE ADMINISTRATIVO III; ;32;4.022,63;0,00
318;AGENTE ADMINISTRATIVO III; ;27;4.033,75;0,00
319;AGENTE ADMINISTRATIVO III;SUPERVISOR 19C;18;4.044,26;0,00
320;AGENTE ADMINISTRATIVO III; ;18;4.095,22;0,00
321;AGENTE ADMINISTRATIVO III; ;25;4.101,22;0,00
322;AGENTE ADMINISTRATIVO III; ;34;4.138,29;0,00
323;AGENTE ADMINISTRATIVO III; ;21;4.144,41;0,00
324;AGENTE ADMINISTRATIVO III; ;39;4.164,77;458,12
325;AGENTE ADMINISTRATIVO III; ;33;4.168,82;0,00
326;AGENTE ADMINISTRATIVO III; ;36;4.179,96;0,00
327;AGENTE ADMINISTRATIVO III; ;36;4.179,96;459,80
328;AGENTE ADMINISTRATIVO III; ;24;4.192,88;0,00
329;AGENTE ADMINISTRATIVO III; ;30;4.265,39;0,00
330;AGENTE ADMINISTRATIVO III; ;30;4.290,14;0,00
331;AGENTE ADMINISTRATIVO III; ;22;4.335,59;0,00
332;AGENTE ADMINISTRATIVO III; ;34;4.375,41;1.165,08
333;AGENTE ADMINISTRATIVO III; ;23;4.377,82;0,00
334;AGENTE ADMINISTRATIVO III; ;37;4.384,14;0,00
335;AGENTE ADMINISTRATIVO III; ;22;4.392,28;0,00
336;AGENTE ADMINISTRATIVO III; ;34;4.426,36;0,00
337;AGENTE ADMINISTRATIVO III; ;22;4.440,89;0,00
338;AGENTE ADMINISTRATIVO III;MONITOR;32;4.462,85;0,00
339;AGENTE ADMINISTRATIVO III; ;26;4.464,98;0,00
340;AGENTE ADMINISTRATIVO III;MONITOR;32;4.486,39;0,00
341;AGENTE ADMINISTRATIVO III;SUPERVISOR 19B;18;4.505,23;0,00
342;AGENTE ADMINISTRATIVO III; ;34;4.542,18;0,00
343;AGENTE ADMINISTRATIVO III; ;22;4.626,48;0,00
344;AGENTE ADMINISTRATIVO III;SUPERVISOR 19B;18;4.656,02;0,00
345;AGENTE ADMINISTRATIVO III; ;23;4.694,27;0,00
346;AGENTE ADMINISTRATIVO III; ;32;4.698,92;0,00
347;AGENTE ADMINISTRATIVO III; ;27;4.725,58;0,00
348;AGENTE ADMINISTRATIVO III;SUPERVISOR 19A;16;4.751,86;0,00
349;AGENTE ADMINISTRATIVO III; ;18;4.784,03;0,00
350;AGENTE ADMINISTRATIVO III; ;26;4.791,15;0,00
351;AGENTE ADMINISTRATIVO III; ;39;4.801,17;458,12
352;AGENTE ADMINISTRATIVO III;SUPERVISOR 19B;20;4.875,68;0,00
353;AGENTE ADMINISTRATIVO III; ;26;4.946,68;0,00
354;AGENTE ADMINISTRATIVO III;MONITOR;24;4.977,83;0,00
355;AGENTE ADMINISTRATIVO III; ;33;4.984,04;0,00
356;AGENTE ADMINISTRATIVO III;SUPERVISOR 19A;16;4.992,44;0,00
357;AGENTE ADMINISTRATIVO III;SUPERVISOR 19A;16;5.013,06;0,00
358;AGENTE ADMINISTRATIVO III; ;16;5.018,92;0,00
359;AGENTE ADMINISTRATIVO III;MONITOR;35;5.021,35;0,00
360;AGENTE ADMINISTRATIVO III; ;38;5.038,47;0,00
361;AGENTE ADMINISTRATIVO III;MONITOR;17;5.065,43;0,00
362;AGENTE ADMINISTRATIVO III;SUPERVISOR 19A;19;5.065,66;3.428,46
363;AGENTE ADMINISTRATIVO III;MONITOR;18;5.085,71;0,00
364;AGENTE ADMINISTRATIVO III; ;32;5.093,05;0,00
365;AGENTE ADMINISTRATIVO III;SUPERVISOR 19A;19;5.134,48;0,00
366;AGENTE ADMINISTRATIVO III; ;17;5.162,29;0,00
367;AGENTE ADMINISTRATIVO III; ;37;5.200,31;0,00
368;AGENTE ADMINISTRATIVO III; ;33;5.203,02;0,00
369;AGENTE ADMINISTRATIVO III;MONITOR;31;5.210,87;0,00
370;AGENTE ADMINISTRATIVO III; ;26;5.216,85;0,00
371;AGENTE ADMINISTRATIVO III;SUPERVISOR 19B;27;5.244,32;0,00
372;AGENTE ADMINISTRATIVO III;MONITOR;34;5.262,61;0,00
373;AGENTE ADMINISTRATIVO III; ;39;5.262,72;579,43
374;AGENTE ADMINISTRATIVO III; ;34;5.272,44;579,97
375;AGENTE ADMINISTRATIVO III; ;28;5.272,94;0,00
376;AGENTE ADMINISTRATIVO III; ;26;5.294,67;0,00
377;AGENTE ADMINISTRATIVO III;SUPERVISOR 19B;29;5.421,28;0,00
378;AGENTE ADMINISTRATIVO III;SUPERVISOR 19A;20;5.467,09;0,00
379;AGENTE ADMINISTRATIVO III; ;33;5.486,71;0,00
380;AGENTE ADMINISTRATIVO III;MONITOR;21;5.495,72;0,00
381;AGENTE ADMINISTRATIVO III;MONITOR;27;5.565,59;0,00
382;AGENTE ADMINISTRATIVO III;MONITOR;27;5.569,76;0,00
383;AGENTE ADMINISTRATIVO III; ;23;5.576,05;0,00
