167;AGENTE ADMINISTRATIVO II; ;24;4.172,22;0,00
168;AGENTE ADMINISTRATIVO II; ;23;4.185,02;0,00
169;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;23;4.186,26;0,00
170;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;18;4.192,86;0,00
171;AGENTE ADMINISTRATIVO II; ;21;4.201,27;0,00
172;AGENTE ADMINISTRATIVO II; ;20;4.249,21;2.239,62
173;AGENTE ADMINISTRATIVO II; ;40;4.277,78;0,00
174;AGENTE ADMINISTRATIVO II; ;26;4.284,51;0,00
175;AGENTE ADMINISTRATIVO II; ;26;4.286,74;2.857,82
176;AGENTE ADMINISTRATIVO II; ;16;4.288,33;0,00
177;AGENTE ADMINISTRATIVO II;MONITOR;17;4.323,48;0,00
178;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;21;4.353,56;0,00
179;AGENTE ADMINISTRATIVO II; ;18;4.389,26;0,00
180;AGENTE ADMINISTRATIVO II;MONITOR;37;4.403,39;0,00
181;AGENTE ADMINISTRATIVO II;MONITOR;21;4.434,00;0,00
182;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;23;4.468,57;0,00
183;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;17;4.470,96;0,00
184;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;17;4.470,98;0,00
185;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;18;4.494,39;0,00
186;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;19;4.502,36;0,00
187;AGENTE ADMINISTRATIVO II; ;21;4.521,36;0,00
188;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;26;4.565,95;0,00
189;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;19;4.571,23;0,00
190;AGENTE ADMINISTRATIVO II; ;22;4.571,25;0,00
191;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;25;4.579,98;0,00
192;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;25;4.592,42;0,00
193;AGENTE ADMINISTRATIVO II; ;22;4.592,45;0,00
194;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;20;4.592,62;0,00
195;AGENTE ADMINISTRATIVO II; ;31;4.603,86;0,00
196;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;21;4.638,28;0,00
197;AGENTE ADMINISTRATIVO II; ;29;4.642,73;0,00
198;AGENTE ADMINISTRATIVO II;MONITOR;25;4.648,20;0,00
199;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;20;4.705,55;0,00
200;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;30;4.715,75;0,00
201;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;18;4.719,05;0,00
202;AGENTE ADMINISTRATIVO II;MONITOR;25;4.733,79;0,00
203;AGENTE ADMINISTRATIVO II;MONITOR;23;4.755,97;0,00
204;AGENTE ADMINISTRATIVO II;MONITOR;25;4.774,37;0,00
205;AGENTE ADMINISTRATIVO II;MONITOR;21;4.793,99;0,00
206;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;25;4.822,50;0,00
207;AGENTE ADMINISTRATIVO II;SUPERVISOR 19C;32;4.833,33;0,00
208;AGENTE ADMINISTRATIVO II;SUPERVISOR 19A;18;4.902,74;0,00
209;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;21;4.918,65;0,00
210;AGENTE ADMINISTRATIVO II;AGENTE DE DEFESA CIVIL;19;4.930,96;0,00
211;AGENTE ADMINISTRATIVO II;MONITOR;22;4.951,03;0,00
212;AGENTE ADMINISTRATIVO II;SUPERVISOR 19A;18;4.971,55;0,00
213;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;24;4.987,05;0,00
214;AGENTE ADMINISTRATIVO II;MONITOR;30;5.014,47;0,00
215;AGENTE ADMINISTRATIVO II; ;38;5.031,55;0,00
216;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;21;5.074,55;0,00
217;AGENTE ADMINISTRATIVO II;SUPERVISOR 19A;20;5.114,49;0,00
218;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;26;5.143,33;0,00
219;AGENTE ADMINISTRATIVO II;MONITOR;31;5.177,60;0,00
220;AGENTE ADMINISTRATIVO II;SUPERVISOR 19A;17;5.188,06;0,00
221;AGENTE ADMINISTRATIVO II;SUPERVISOR 19A;18;5.198,14;1.699,83
222;AGENTE ADMINISTRATIVO II; ;18;5.204,57;0,00
223;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;26;5.212,21;0,00
224;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;29;5.214,96;0,00
225;AGENTE ADMINISTRATIVO II;SUPERVISOR 19B;29;5.279,36;0,00
226;AGENTE ADMINISTRATIVO II; ;29;5.345,83;3.774,06
227;AGENTE ADMINISTRATIVO II;SUPERVISOR 19A;21;5.431,91;0,00
228;AGENTE ADMINISTRATIVO II; ;28;5.482,82;0,00
229;AGENTE ADMINISTRATIVO II; ;29;5.585,17;0,00
230;AGENTE ADMINISTRATIVO II;PREGOEIRO;19;5.678,02;0,00
231;AGENTE ADMINISTRATIVO II;SUPERVISOR 19A;21;5.692,48;0,00
232;AGENTE ADMINISTRATIVO II;SUPERVISOR 19A;21;5.725,18;0,00
233;AGENTE ADMINISTRATIVO II;MONITOR;24;5.841,83;0,00
234;AGENTE ADMINISTRATIVO II; ;22;5.918,15;0,00
235;AGENTE ADMINISTRATIVO II; ;22;6.127,83;0,00
236;AGENTE ADMINISTRATIVO II;SUPERVISOR 19A;38;6.230,34;610,47
237;AGENTE ADMINISTRATIVO II; ;25;6.549,28;0,00
238;AGENTE ADMINISTRATIVO II;AGENTE DE DEFESA CIVIL;33;6.772,82;0,00
239;AGENTE ADMINISTRATIVO II;SUPERVISOR ;18;6.806,34;0,00
240;AGENTE ADMINISTRATIVO II; ;18;7.037,99;4.475,00
241;AGENTE ADMINISTRATIVO II;SUPERVISOR ;21;7.050,84;0,00
242;AGENTE ADMINISTRATIVO II;SUPERVISOR 19A;19;7.454,60;0,00
243;AGENTE ADMINISTRATIVO II;MONITOR;22;7.850,63;0,00
244;AGENTE ADMINISTRATIVO II;ASSESSOR TÉCNICO DE CONTABILIDADE E TESOURARIA;23;8.041,06;0,00
245;AGENTE ADMINISTRATIVO III; ;22;388,53;0,00
246;AGENTE ADMINISTRATIVO III; ;17;1.096,48;0,00
247;AGENTE ADMINISTRATIVO III; ;17;1.904,86;0,00
248;AGENTE ADMINISTRATIVO III; ;18;1.910,82;0,00
249;AGENTE ADMINISTRATIVO III; ;16;1.990,57;0,00
250;AGENTE ADMINISTRATIVO III; ;19;2.084,74;0,00
251;AGENTE ADMINISTRATIVO III;MONITOR;16;2.248,78;0,00
252;AGENTE ADMINISTRATIVO III; ;21;2.314,20;0,00
253;AGENTE ADMINISTRATIVO III; ;21;2.389,30;0,00
254;AGENTE ADMINISTRATIVO III; ;21;2.412,38;0,00
255;AGENTE ADMINISTRATIVO III; ;18;2.449,83;0,00
256;AGENTE ADMINISTRATIVO III;MONITOR;19;2.515,48;0,00
257;AGENTE ADMINISTRATIVO III; ;21;2.529,64;0,00
258;AGENTE ADMINISTRATIVO III; ;17;2.636,78;0,00
259;AGENTE ADMINISTRATIVO III; ;24;2.692,78;0,00
260;AGENTE ADMINISTRATIVO III; ;24;2.696,00;0,00
261;AGENTE ADMINISTRATIVO III; ;23;2.712,87;0,00
262;AGENTE ADMINISTRATIVO III; ;18;2.717,63;0,00
263;AGENTE ADMINISTRATIVO III; ;24;2.719,79;0,00
264;AGENTE ADMINISTRATIVO III; ;23;2.749,69;2.021,46
265;AGENTE ADMINISTRATIVO III; ;19;2.843,88;0,00
266;AGENTE ADMINISTRATIVO III; ;23;2.848,48;1.872,80
267;AGENTE ADMINISTRATIVO III; ;18;2.862,44;952,66
268;AGENTE ADMINISTRATIVO III; ;26;2.862,92;0,00
269;AGENTE ADMINISTRATIVO III; ;25;2.888,18;0,00
270;AGENTE ADMINISTRATIVO III; ;18;2.953,77;0,00
271;AGENTE ADMINISTRATIVO III; ;26;2.987,30;0,00
272;AGENTE ADMINISTRATIVO III; ;27;3.012,44;0,00
273;AGENTE ADMINISTRATIVO III; ;27;3.017,73;0,00
274;AGENTE ADMINISTRATIVO III; ;26;3.017,73;0,00
275;AGENTE ADMINISTRATIVO III; ;26;3.027,73;0,00
276;AGENTE ADMINISTRATIVO III; ;26;3.032,73;0,00
277;AGENTE ADMINISTRATIVO III; ;26;3.057,65;0,00
278;AGENTE ADMINISTRATIVO III; ;27;3.070,11;0,00
279;AGENTE ADMINISTRATIVO III; ;27;3.103,32;0,00
280;AGENTE ADMINISTRATIVO III; ;26;3.113,12;0,00
281;AGENTE ADMINISTRATIVO III; ;26;3.162,89;0,00
282;AGENTE ADMINISTRATIVO III;MEMBRO DE COMISSÃO DE LICITAÇÃO;21;3.186,41;0,00
283;AGENTE ADMINISTRATIVO III;MONITOR;22;3.208,84;0,00
284;AGENTE ADMINISTRATIVO III; ;21;3.215,89;0,00
285;AGENTE ADMINISTRATIVO III; ;23;3.233,43;0,00
286;AGENTE ADMINISTRATIVO III;MONITOR;23;3.237,50;0,00
287;AGENTE ADMINISTRATIVO III;MONITOR;22;3.252,60;0,00
288;AGENTE ADMINISTRATIVO III; ;25;3.283,37;0,00
289;AGENTE ADMINISTRATIVO III; ;27;3.310,19;0,00
290;AGENTE ADMINISTRATIVO III; ;25;3.330,34;0,00
291;AGENTE ADMINISTRATIVO III;MONITOR;16;3.333,97;0,00
292;AGENTE ADMINISTRATIVO III;MONITOR;22;3.343,22;0,00
293;AGENTE ADMINISTRATIVO III; ;28;3.343,59;0,00
294;AGENTE ADMINISTRATIVO III; ;28;3.382,04;0,00
295;AGENTE ADMINISTRATIVO III; ;29;3.387,29;370,40
296;AGENTE ADMINISTRATIVO III; ;28;3.442,41;0,00
297;AGENTE ADMINISTRATIVO III; ;20;3.494,36;0,00
298;AGENTE ADMINISTRATIVO III; ;26;3.522,27;0,00
299;AGENTE ADMINISTRATIVO III;MONITOR;26;3.562,46;0,00
300;AGENTE ADMINISTRATIVO III; ;18;3.625,65;0,00
301;AGENTE ADMINISTRATIVO III; ;31;3.628,36;2.815,96
302;AGENTE ADMINISTRATIVO III; ;32;3.628,73;0,00
303;AGENTE ADMINISTRATIVO III; ;25;3.633,42;0,00
304;AGENTE ADMINISTRATIVO III; ;31;3.696,05;0,00
305;AGENTE ADMINISTRATIVO III; ;27;3.743,31;344,38
306;AGENTE ADMINISTRATIVO III; ;18;3.759,34;0,00
307;AGENTE ADMINISTRATIVO III;MONITOR;23;3.779,84;0,00
308;AGENTE ADMINISTRATIVO III; ;30;3.784,16;0,00
309;AGENTE ADMINISTRATIVO III; ;27;3.786,72;0,00
310;AGENTE ADMINISTRATIVO III; ;25;3.789,62;0,00
311;AGENTE ADMINISTRATIVO III; ;16;3.813,82;0,00
312;AGENTE ADMINISTRATIVO III; ;28;3.819,52;0,00
313;AGENTE ADMINISTRATIVO III; ;26;3.827,16;0,00
314;AGENTE ADMINISTRATIVO III;MONITOR;29;3.840,39;0,00
315;AGENTE ADMINISTRATIVO III;SUPERVISOR 19C;17;3.841,76;0,00
316;AGENTE ADMINISTRATIVO III; ;28;3.966,06;0,00
317;AGENTE ADMINISTRATIVO III; ;27;4.003,76;0,00
318;AGENTE ADMINISTRATIVO III; ;24;4.037,39;2.795,26
319;AGENTE ADMINISTRATIVO III;SUPERVISOR 19C;18;4.044,26;0,00
320;AGENTE ADMINISTRATIVO III; ;34;4.074,09;0,00
321;AGENTE ADMINISTRATIVO III;SUPERVISOR 19B;18;4.092,36;0,00
322;AGENTE ADMINISTRATIVO III; ;30;4.105,43;0,00
323;AGENTE ADMINISTRATIVO III; ;29;4.116,56;0,00
324;AGENTE ADMINISTRATIVO III; ;39;4.131,45;1.832,48
325;AGENTE ADMINISTRATIVO III; ;34;4.137,26;0,00
326;AGENTE ADMINISTRATIVO III; ;33;4.147,58;0,00
327;AGENTE ADMINISTRATIVO III; ;39;4.164,77;458,12
328;AGENTE ADMINISTRATIVO III; ;36;4.179,95;1.853,11
329;AGENTE ADMINISTRATIVO III; ;30;4.265,39;0,00
330;AGENTE ADMINISTRATIVO III; ;22;4.291,92;2.887,80
331;AGENTE ADMINISTRATIVO III; ;25;4.310,48;474,47
332;AGENTE ADMINISTRATIVO III; ;22;4.325,77;0,00
333;AGENTE ADMINISTRATIVO III; ;37;4.375,37;0,00
334;AGENTE ADMINISTRATIVO III; ;34;4.426,36;0,00
335;AGENTE ADMINISTRATIVO III;MONITOR;32;4.447,51;0,00
336;AGENTE ADMINISTRATIVO III; ;22;4.472,39;0,00
337;AGENTE ADMINISTRATIVO III; ;26;4.503,57;0,00
338;AGENTE ADMINISTRATIVO III;MONITOR;32;4.508,94;0,00
339;AGENTE ADMINISTRATIVO III; ;16;4.511,96;0,00
340;AGENTE ADMINISTRATIVO III;MONITOR;33;4.518,10;0,00
341;AGENTE ADMINISTRATIVO III;SUPERVISOR 19C;18;4.520,40;0,00
342;AGENTE ADMINISTRATIVO III; ;39;4.521,70;458,12
343;AGENTE ADMINISTRATIVO III; ;35;4.538,70;0,00
344;AGENTE ADMINISTRATIVO III; ;34;4.542,18;0,00
345;AGENTE ADMINISTRATIVO III; ;18;4.586,61;0,00
346;AGENTE ADMINISTRATIVO III; ;16;4.591,24;0,00
347;AGENTE ADMINISTRATIVO III; ;27;4.631,68;0,00
348;AGENTE ADMINISTRATIVO III;SUPERVISOR 19B;18;4.656,02;0,00
349;AGENTE ADMINISTRATIVO III; ;36;4.674,91;0,00
350;AGENTE ADMINISTRATIVO III; ;32;4.695,79;0,00
351;AGENTE ADMINISTRATIVO III; ;27;4.706,67;0,00
352;AGENTE ADMINISTRATIVO III;MONITOR;27;4.713,86;0,00
353;AGENTE ADMINISTRATIVO III; ;23;4.752,70;0,00
354;AGENTE ADMINISTRATIVO III; ;26;4.789,55;0,00
355;AGENTE ADMINISTRATIVO III; ;37;4.832,41;0,00
356;AGENTE ADMINISTRATIVO III;SUPERVISOR 19B;20;4.875,68;0,00
357;AGENTE ADMINISTRATIVO III;MONITOR;24;4.897,42;0,00
358;AGENTE ADMINISTRATIVO III; ;26;4.946,68;0,00
359;AGENTE ADMINISTRATIVO III;SUPERVISOR 19A;16;4.961,44;0,00
360;AGENTE ADMINISTRATIVO III; ;33;4.984,04;0,00
361;AGENTE ADMINISTRATIVO III;SUPERVISOR 19A;16;5.013,06;0,00
362;AGENTE ADMINISTRATIVO III; ;32;5.015,30;0,00
363;AGENTE ADMINISTRATIVO III;SUPERVISOR 19A;19;5.015,70;3.399,66
364;AGENTE ADMINISTRATIVO III;SUPERVISOR 19A;16;5.032,64;0,00
365;AGENTE ADMINISTRATIVO III; ;38;5.038,47;0,00
366;AGENTE ADMINISTRATIVO III;MONITOR;17;5.065,43;0,00
367;AGENTE ADMINISTRATIVO III;MONITOR;18;5.085,71;0,00
368;AGENTE ADMINISTRATIVO III;SUPERVISOR 19B;24;5.088,10;0,00
369;AGENTE ADMINISTRATIVO III; ;26;5.120,48;0,00
370;AGENTE ADMINISTRATIVO III;SUPERVISOR 19A;18;5.134,48;0,00
371;AGENTE ADMINISTRATIVO III;MONITOR;35;5.196,52;0,00
372;AGENTE ADMINISTRATIVO III; ;33;5.203,02;0,00
373;AGENTE ADMINISTRATIVO III;SUPERVISOR 19A;17;5.264,04;0,00
374;AGENTE ADMINISTRATIVO III; ;39;5.267,55;579,43
375;AGENTE ADMINISTRATIVO III; ;34;5.272,44;579,97
376;AGENTE ADMINISTRATIVO III; ;26;5.285,84;3.529,78
377;AGENTE ADMINISTRATIVO III; ;32;5.304,71;0,00
378;AGENTE ADMINISTRATIVO III;MONITOR;29;5.318,84;0,00
379;AGENTE ADMINISTRATIVO III; ;23;5.338,05;0,00
380;AGENTE ADMINISTRATIVO III;SUPERVISOR 19B;29;5.374,35;0,00
381;AGENTE ADMINISTRATIVO III;MONITOR;35;5.420,89;0,00
382;AGENTE ADMINISTRATIVO III;SUPERVISOR 19A;21;5.431,78;0,00
